when_iso,cycle,scroll_idx,status,size_bytes,friendly_name,doc_id,is_json,is_serp,kind,file_path,url
2025-09-18T02:08:18,0,-1,200,10058,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132498415.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:18,0,-1,200,1219,MAWSecureThreadQPContainerQuery,24407836128822485,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132498433.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:18,0,-1,200,250,MWChatTabInThreadBannerQuery,31838753402382081,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132498448.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:18,0,-1,200,204,fetchMWChatVideoAutoplaySettingQuery,9713919638685405,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132498482.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:18,0,-1,200,184456,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132498718.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:19,0,-1,200,43378,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132499884.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:19,0,-1,200,40610,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132499903.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:19,0,-1,200,127929,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132499928.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:19,0,-1,200,85611,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132499958.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:19,0,-1,200,2038,useGroupsCometVisitMutation,24736856015951093,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132499959.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,166,RTWebCallBlockSettingHooksQuery,9989124061109700,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515234.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,431661,CometSearchBootstrapKeywordsDataSourceQuery,29156638353980166,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515240.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,2317,useMWEncryptedBackupsFetchBackupIdsV2Query,29473760965600491,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515241.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515243.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,210,MAWVerifyThreadCutover_ContactCapabilities2Query,9948369021930229,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515245.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,7359,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132515247.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515248.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,20375,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132515250.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:35,0,-1,200,204,MWAnimatedImageControlsUtilCometSettingsQuery,9834610223284602,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515251.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515253.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515254.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,7443,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132515255.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515256.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,7398,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132515258.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:35,0,-1,200,307,EBMessageMetadataQueryQuery,9456956994433373,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515259.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:35,0,-1,200,204,MWAnimatedImageControlsUtilCometSettingsQuery,9834610223284602,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132515261.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:40,0,1,200,583463,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132520808.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:40,0,1,200,30058,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132520810.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:40,0,1,200,22478,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132520812.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:40,0,1,200,29829,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132520813.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:40,0,1,200,678315,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132520823.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:40,0,1,200,17144,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132520826.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:46,0,2,200,35892,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132526100.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:46,0,2,200,710393,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132526106.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:46,0,2,200,29717,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132526108.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:46,0,2,200,21127,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132526109.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:46,0,2,200,21127,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132526110.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:51,0,3,200,741433,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132531405.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:51,0,3,200,35796,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132531408.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:51,0,3,200,41956,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132531413.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:51,0,3,200,643684,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132531421.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:51,0,3,200,83905,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132531424.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:51,0,3,200,97242,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132531425.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:56,0,4,200,20829,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132536696.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:56,0,4,200,464842,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132536700.json,https://www.facebook.com/api/graphql/
2025-09-18T02:08:56,0,4,200,27561,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132536702.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:56,0,4,200,34453,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132536704.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:08:56,0,4,200,37048,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132536705.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:01,0,5,200,521588,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132541986.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:01,0,5,200,16603,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132541988.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:01,0,5,200,24325,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132541989.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:01,0,5,200,26855,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132541990.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:02,0,5,200,779194,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132542001.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:02,0,5,200,32440,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132542004.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:02,0,5,200,40641,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132542005.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:07,0,6,200,266780,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132547299.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:07,0,6,200,43975,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132547301.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:07,0,6,200,281298,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132547304.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:07,0,6,200,55137,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132547306.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:07,0,6,200,585751,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132547317.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:07,0,6,200,39578,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132547320.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:07,0,6,200,27073,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132547323.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:12,0,7,200,42183,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132552593.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:12,0,7,200,520235,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132552598.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:12,0,7,200,7930,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132552600.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:12,0,7,200,34813,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132552601.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:17,0,8,200,24504,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132557887.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:17,0,8,200,834872,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758132480790\cycle_00\graphql_1758132557895.json,https://www.facebook.com/api/graphql/
2025-09-18T02:09:17,0,8,200,15775,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132557897.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T02:09:17,0,8,200,30741,,,1,0,Route,debug_graphql_cap\session_1758132480790\cycle_00\route_1758132557898.json,https://www.facebook.com/ajax/bulk-route-definitions/
