when_iso,cycle,scroll_idx,status,size_bytes,friendly_name,doc_id,is_json,is_serp,kind,file_path,url
2025-09-18T11:39:00,0,-1,200,10062,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166740866.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:00,0,-1,200,1219,MAWSecureThreadQPContainerQuery,24407836128822485,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166740921.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:00,0,-1,200,250,MWChatTabInThreadBannerQuery,31838753402382081,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166740926.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:00,0,-1,200,204,fetchMWChatVideoAutoplaySettingQuery,9713919638685405,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166740951.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:01,0,-1,200,146246,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166741300.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,9796,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752161.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,43384,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752164.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,43553,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752165.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,100880,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752168.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,73452,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752170.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,2038,useGroupsCometVisitMutation,24736856015951093,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752440.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,166,RTWebCallBlockSettingHooksQuery,9989124061109700,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752471.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,429992,CometSearchBootstrapKeywordsDataSourceQuery,29156638353980166,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752479.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,11129,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752482.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,2458,CometMessagingJewelDropdownEBUpsellContainerQuery,31376753248582298,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752483.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,2317,useMWEncryptedBackupsFetchBackupIdsV2Query,29473760965600491,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752484.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,175038,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752487.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,210,MAWVerifyThreadCutover_ContactCapabilities2Query,9948369021930229,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752489.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:12,0,-1,200,24685,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166752491.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:12,0,-1,200,306560,LSPlatformGraphQLLightspeedRequestQuery,8996647210435532,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166752519.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:18,0,1,200,998980,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166758161.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:18,0,1,200,21140,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166758164.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:18,0,1,200,8353,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166758166.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:18,0,1,200,51897,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166758167.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:18,0,1,200,27349,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166758180.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:18,0,1,200,785273,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166758197.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:23,0,2,200,7975,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166763503.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:23,0,2,200,118733,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166763505.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:23,0,2,200,488602,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166763511.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:23,0,2,200,38045,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166763513.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,765152,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166768823.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:28,0,3,200,21963,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768826.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,15803,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768828.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,8269,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768830.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,21939,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768831.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,953666,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166768846.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:28,0,3,200,15797,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768849.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:28,0,3,200,35408,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166768850.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:34,0,4,200,567232,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166774210.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:34,0,4,200,18286,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166774212.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:34,0,4,200,15772,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166774214.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:34,0,4,200,686134,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166774220.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:34,0,4,200,15823,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166774222.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:34,0,4,200,48764,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166774223.json,https://www.facebook.com/ajax/bulk-route-definitions/
2025-09-18T11:39:39,0,5,200,661894,GroupsCometFeedRegularStoriesPaginationQuery,31259373653708088,1,0,GraphQL,debug_graphql_cap\session_1758166728701\cycle_00\graphql_1758166779260.json,https://www.facebook.com/api/graphql/
2025-09-18T11:39:39,0,5,200,30361,,,1,0,Route,debug_graphql_cap\session_1758166728701\cycle_00\route_1758166779269.json,https://www.facebook.com/ajax/bulk-route-definitions/
